"","GupDM_A_11","GupDM_A_15","GupDM_A1","GupDM_A10","GupDM_A12","GupDM_A13","GupDM_A14","GupDM_A2","GupDM_A3","GupDM_A4","GupDM_A5","GupDM_A6","GupDM_A7","GupDM_A8","GupDM_A9","GupDM_HAG","GupDM_HAH","GupDM_HAI","GupDM_HAJ","GupDM_HAK","GupDM_HAL","GupDM_HAM","GupDM_HAN","GupDM_HAO","GupDM_HAP","GupDM_HAR","GupDM_HAT","GupDM_HBR","GupDM_HCL","GupDM_HCM","GupDM_HCN","GupDM_HCO","GupDM_HCP","GupDM_HCQ","GupDM_HCR","GupDM_HCS","GupDM_HCT","GupDM_HCU","GupDM_HCV","GupDM_HCY","GupDM_HDB","GupDM_HDF","GupDM_HP","GupDM_HR","GupDM_HS","GupDM_JA","GupDM_JB","GupDM_JC","GupDM_JD","GupDM_JE","GupDM_JG","GupDM_JH","GupDM_JI","GupDM_JJ","GupDM_JK","GupDM_JL","GupDM_JM","GupDM_JN","GupDM_JO","GupDM_JP"
"PWY-5100: pyruvate fermentation to acetate and lactate II",0.00015814802,0.000335876568,0.0002196826164,0.0003016926839,0.000401904706,0.00020873084,9.247984e-05,9.40843e-05,0.0001281515,0.00026791317,0.0003670935,6.12484e-05,0.00023279254,0.000346623697,0.00018541871,2.9058e-05,0.00018874196,9.267148e-05,0.00016766026,0.00013583365,0.000213445931,0.00020763008,0.000244800599,0.00011487077,0.000131500101,2.250304e-05,0.000155158432,0.00021870705,9.86382e-05,0.00016252149,0.00019599487,4.576614e-05,8.519556e-05,0.00019847091,0.00025213535,0.000219489,0.00027070382,0.00014847903,5.504357e-05,0.0001241155,0.00019251685,2.605158e-05,0.00029791001,1.905836e-05,0.00027203271,2.91438e-05,9.51997e-05,0.00010619728,8.576338e-05,0.00012397969,0.000157114261,0.0001120157,0.00012642325,9.232147e-05,8.23468e-05,3.19385e-05,9.5032644e-05,8.217979e-05,7.9437278e-05,0.00011161385
"PWY-5101: L-isoleucine biosynthesis II",0,0,0,0,0,0,0,8.86761e-05,8.81665e-05,0,2.261107e-05,0,0,0,0,0,0,0,0,7.50084e-06,9.30419e-05,4.68654e-05,0,0,7.10344e-05,2.96656e-05,7.15455e-05,0,6.07384e-05,0,0,0,0,0,0,2.12138e-05,1.271678e-05,0,0,0,0,0,0.0002659944,0,0,5.62924e-05,0,0,5.39232e-06,0,0,0,5.16331e-06,0,1.02725e-05,5.641891e-05,0,3.61009e-06,0,0
"PWY-5103: L-isoleucine biosynthesis III",0.00042975797,0.000939737879,0.0006109100715,0.000676759965,0.00056573596,0.0006662634,0.00045184193,0.00018315572,0.00060495711,0.00069276339,0.000437942725,0.000538434194,0.00062380209,0.000954302417,0.000757000091,0.001156314386,0.0011849373,0.001401102607,0.000737727328,0.001064877909,0.000836582228,0.000390751406,0.000789013223,0.000613003338,0.001162491886,0.0016571673,0.00106412999,0.00088433603,0.0019567182,0.00116326992,0.000625055112,0.00118433695,0.000302300131,0.00079813895,0.00044947795,0.00113685294,0.002932794084,0.000644074796,0.00103760333,0.000326284937,0.00088832293,0.00060483477,0.00120421489,0.001069832688,0.00129764386,0.0007265969,0.000722601372,0.000384875223,0.000318767843,0.00036747543,0.00040898406,0.00039295038,0.000554725166,0.00030566148,0.000393108046,0.00075165381,0.000401709002,0.00037209647,0.000572318296,0.000391910574
"PWY-5104: L-isoleucine biosynthesis IV",0.000233189724,0.00050329809,0.000286109176,0.000351362237,0.00034639465,0.000255024976,0.0001032856,2.9076e-05,5.69812e-05,0.00024389139,0.000300284087,2.66901e-05,0.00024809136,0.00054041375,0.00025474411,7.45005e-05,2.680327e-05,1.252216e-05,9.65985e-05,8.793191e-05,0.00012295733,7.5588881e-05,6.7657654e-05,8.722512e-05,5.06579e-05,1.088311e-05,7.027767e-05,0.0002504493,0.0001064514,0.0001234848,4.561263e-05,0.0001217486,6.251943e-05,9.40467e-06,0.0002240361,0.0002179437,5.81081e-05,0.00019867348,0.0001330103,0.0001026455,0.0001871179,3.72669e-05,0.00013744415,0,0.0004525548,1.76903e-05,5.289669e-05,6.167685e-05,7.500554e-05,6.238059e-05,0.0001513115,5.46983e-05,9.4913178e-05,8.600959e-05,4.9710778e-05,1.507043e-05,5.260386e-05,7.177055e-05,9.848729e-05,0.00012757925
"PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)",0,9.6133e-05,6.67457e-05,1.16217e-05,3.45775e-05,1.1365e-05,0,0,6.47227e-05,1.13435e-05,3.29742e-05,0,0,0.000104196,2.37176e-05,0,1.851762e-05,2.112709e-05,0,0,3.50357e-05,3.8014e-05,0.000124275,0,3.21386e-05,0,4.62482e-06,7.34723e-05,0,3.7696e-05,4.047602e-05,1.07509e-05,6.97781e-05,0.000108909,0,0,6.83498e-05,0,1.76956e-05,0,4.21301e-05,3.99364e-05,0,0,6.15498e-06,0,0,0,0,3.61937e-05,1.47815e-05,0,1.51217e-05,0,2.96686e-05,0,0,0,0,2.35514e-05
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)",0.00034708136,0.00023049126,0.0002617172829,0.00028732741,0.00037083524,0.000365574289,0.00013797721,1.20981e-05,3.05934e-05,0,2.73941e-05,9.7714e-06,0.00032005269,0.00022366412,0.000243040647,1.156796e-05,1.482978e-05,0,0,2.262435e-05,6.695467e-05,0.0001045804521,9.37645e-06,5.9641312e-05,3.2947683e-05,0,0.00010740204,0,6.63646e-06,5.746306e-05,2.143512e-05,7.34592e-06,7.63273e-05,2.580266e-05,6.26535e-05,1.48173e-05,9.954024e-05,0.00021384853,5.05381e-06,4.448722e-05,0,1.533157e-05,2.06099e-05,1.835757e-05,1.678899e-05,0,2.950596e-05,4.63237e-05,9.418548e-05,0,0.00012732564,1.419322e-05,8.799546e-05,8.134905e-05,1.996857e-05,0,4.485489e-05,5.515369e-05,7.4829e-05,0.00010157833
"PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation",9.796431e-05,0.00011271477,0.0001473768274,0.000202745782,0.000308297943,0.000378819236,3.862721e-05,0,1.80291e-05,0,0,0,0.000248674678,0.00011241151,0.000193574962,0,6.30826e-06,0,0,1.384394e-05,4.9122739e-05,4.74964769e-05,0,3.3179368e-05,4.0730222e-05,0,6.3814645e-05,0,0,2.914051e-05,0,0,8.6949e-06,1.486146e-05,6.35937e-06,2.426766e-05,8.414281e-05,0.000127449391,0,1.495775e-05,0,0,0,1.717675e-05,7.66843e-06,0,0,2.2418006e-05,3.559443e-05,0,6.32584e-05,0,2.376425e-05,1.79514e-05,3.43963e-06,0,2.77399e-05,1.790797e-05,1.797216e-05,3.735521e-05
"PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)",0.00022926624,0.000585950284,0.0004119357921,0.000366946524,0.000388973763,0.000399565995,0.0001839102,8.78681e-05,0.0002434775,0.00016285809,0.0001599728,0.0002289079,0.00038488506,0.000598223,0.00036269251,0.0001777701,0.0002216835,0.0002340668,0.00022428,0.000287069,0.00030789148,0.000198611373,0.0002814261,0.000192366475,0.0001937592,4.10099e-05,0.00018872097,0.0003188667,0.0001222571,0.000330082,0.00021048299,0.0002871912,0.0002122779,0.00032055607,0.000296694,0.000386662,0.00015348782,0.000325470528,0.0002866047,0.00013158385,0.0002770306,0.00017372836,0.0003154212,0.00022453572,0.0002605674,0.000145929,0.0001884698,0.00012878745,0.0001603819,0.0001367251,0.00020292292,7.61689e-05,0.00019457818,0.00012828243,0.00010081195,0.00014113869,0.00011897614,0.00010124126,0.0002041948,0.00014518848
"PWY-5173: superpathway of acetyl-CoA biosynthesis",0.00014526376,0.000303336115,0.000184177533,0.000250526328,0.00034253248,0.000243729181,5.784389e-05,9.47595e-06,0,0,2.20864e-05,0,0.000254872366,0.000292650694,0.00020788347,0,0,0,0,2.0718508e-05,4.3605708e-05,9.7821949e-05,5.22556e-06,2.9903628e-05,2.8780286e-05,0,3.457023e-05,0,1.262793e-05,4.625773e-05,0,1.112677e-05,4.34957e-05,1.50206e-05,1.731263e-05,0,0.000149220659,0.000136926807,1.455743e-05,4.66183e-05,0,0,0,2.317417e-05,8.61318e-06,2.48972e-06,9.24617e-06,1.634329e-05,2.41128e-05,2.15726e-05,5.8071793e-05,6.7691e-06,1.051553e-05,2.813267e-05,7.54895e-06,3.98075e-06,1.148159e-05,1.984552e-05,1.290352e-05,4.000113e-05
"PWY-5177: glutaryl-CoA degradation",0.0001530563,1.937155e-05,0.00018865393,0.00020538814,0.00016680151,0.0001725255,7.355708e-05,2.34496e-05,2.19777e-05,0.00013527,9.38667e-05,8.61514e-05,0.0002749465,1.871531e-05,0.0002362752,4.687973e-05,7.134381e-05,2.882051e-05,6.23712e-05,9.31806e-05,7.49187e-05,0.00012796905,5.94564e-05,7.185888e-05,5.489831e-05,4.49131e-06,8.5166e-05,8.81968e-05,2.5524e-05,0.000106889,8.514179e-05,0.00010414582,8.71232e-05,6.34755e-05,0.00013071342,4.048105e-05,8.92414e-05,0.0002448467,0.00011406436,5.298601e-05,8.016458e-05,6.196983e-05,2.062026e-05,2.69109e-05,5.80745e-05,1.38389e-05,5.03741e-05,4.06226e-05,6.31546e-05,0,0.00015364852,1.295958e-05,7.409016e-05,6.36877e-05,2.554398e-05,1.890754e-05,3.015625e-05,2.985929e-05,7.857567e-05,0.00012056116
"PWY-5180: toluene degradation I (aerobic) (via o-cresol)",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-5181: toluene degradation III (aerobic) (via p-cresol)",0,0,9.928678e-06,8.62919e-06,0.000145620484,3.1856188e-05,0,0,0,0,0,0,8.242689e-05,0,1.64892e-05,0,0,0,0,0,0,0,0,0,4.7124e-06,0,0,0,0,0,0,0,0,0,0,0,2.849494e-05,6.258597e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-5182: toluene degradation II (aerobic) (via 4-methylcatechol)",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37345e-06,0,0,0
"PWY-5188: tetrapyrrole biosynthesis I (from glutamate)",0.00018528799,0.000440696408,0.0002649372519,0.000367834983,0.000344312665,0.000271752925,0.00011345916,3.519103e-05,0.0001460034,0.00035399375,0.00022148398,1.981537e-05,0.00034488882,0.00042619702,0.00034285104,5.718244e-05,6.69799e-05,0.000225603127,0.00018078101,8.535576e-05,9.790186e-05,0.000175542031,0.0002814943,9.9173361e-05,0.000127203751,1.679799e-05,6.555624e-05,0.00030534168,0.0001097936,0.0002158821,4.432731e-05,0.00024146032,0.00016163041,0.00025535441,0.000114223,0.0001202661,0.001198907118,0.00059983024,0.00024369159,9.97159e-05,0.00029370435,6.35212e-06,0.00015060738,0.000117235141,0.00024595813,6.178189e-05,7.89869e-05,8.516275e-05,0.00014189746,8.88742e-05,0.00014511418,4.905444e-05,0.00012750297,9.911514e-05,6.109317e-05,0.00011485575,5.438481e-05,5.150137e-05,0.000121968274,0.00011799395
"PWY-5189: tetrapyrrole biosynthesis II (from glycine)",0.0001308094,0.00031382493,0.000178163806,0.000192627419,0.000166842369,0.00016689451,5.260459e-05,1.55384e-05,0,0,2.291117e-05,0,0.0001452228,0.000314390394,0.00010861923,6.27816e-06,0,0,0,7.45897e-06,5.709974e-05,4.6958691e-05,1.66623e-05,2.3559071e-05,1.917982e-05,0,4.486401e-05,0,0,4.013342e-05,0,0,3.15298e-05,4.02077e-06,2.30144e-05,0,7.82308e-05,0.0001529211,7.06261e-06,3.47081e-05,0,2.93756e-06,2.88508e-05,2.019741e-05,2.31542e-06,0,1.8723522e-05,2.492716e-05,7.678793e-05,0,8.06275e-05,1.124517e-05,5.05854e-05,4.234948e-05,0,0,1.386477e-05,1.643855e-05,2.71366e-05,5.1881e-05
"PWY-5198: factor 420 biosynthesis",0,0,0,0,0,0,0,5.17888e-05,5.172353e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.139768e-05,0,0,0,0,0,0,0,0,0,2.637011e-05,0,0,0,0
"PWY-5265: peptidoglycan biosynthesis II (staphylococci)",0,6.84039e-06,3.35252e-06,2.40172e-05,0,0,0,0,0,0,0,6.89228e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)",9.89287e-05,0.000182048,0.00018477269,0.00021847106,0.00026224231,0.0002667865,0.0001875703,6.85579e-05,0,1.57238e-05,5.63623e-05,0,0.0002381306,0.000185247,0.0003249802,6.44163e-05,6.444307e-05,5.14936e-05,0,9.04936e-05,0.0001009593,0.00012532745,8.082551e-05,9.41092e-05,0.0001829049,0,0.0001702166,0.000128414,3.24197e-05,0.0001664009,7.04449e-05,1.10989e-05,0.00010323123,8.70097e-05,0.0001066345,7.93974e-05,0.00019779638,0.0002061391,2.42739e-05,0.00010754804,0.000121736,3.291634e-05,0.0001201861,7.71087e-05,8.77101e-05,4.14429e-05,0.0001148098,0.0001026388,0.00011034446,9.60869e-05,0.000153725,5.00796e-05,0.000144554,0.0001059051,8.416854e-05,2.96359e-05,8.83477e-05,5.92093e-05,0.000140173,0.0001732078
"PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)",0.000258620997,0.00059846653,0.000412646926,0.000459588328,0.000477956304,0.00051652537,0.0001641486,8.09994e-05,0,0,7.758247e-05,2.715804e-05,0.000433839566,0.00065456388,0.000338896512,1.984516e-05,3.22899e-05,1.18794e-05,3.52548e-05,3.56463e-05,0.00023734638,0.000178553384,9.134167e-05,8.3723078e-05,0.00015341222,4.47956e-05,0.00021817097,3.414368e-05,0.0001624118,0.0001689291,3.197921e-05,3.52721e-05,0.0001033105,6.278294e-05,0.0001065504,0.00010280249,0.000221246009,0.0003346234,8.34974e-06,9.676865e-05,3.12585e-05,1.17689e-05,0.0001501093,3.085608e-05,3.11834e-05,2.71246e-05,5.28179e-05,8.48515e-05,0.0001080248,8.60127e-05,0.00020063646,2.64872e-05,8.55421e-05,0.0001341116,4.88084e-05,1.96014e-05,8.280613e-05,5.409475e-05,0.0001248455,0.000154183
"PWY-5367: petroselinate biosynthesis",4.65447e-05,0.0001584232,0.000110944168,0.000169166179,9.309343e-06,0.00014082478,3.53085e-05,1.422332e-05,0,0,1.592569e-05,0,5.295229e-05,0.00017048418,4.89111e-06,0,0,0,0,0,5.99209e-06,4.0222476e-05,0,7.02119e-06,0,0,2.3709e-05,0,0,2.008406e-05,7.15605e-06,0,1.749526e-05,0,2.284336e-05,0,0,2.447409e-05,0,2.038558e-05,0,5.15931e-06,0,0,0,1.238218e-05,0,0,2.64155e-05,6.86726e-06,5.1781e-05,7.55198e-06,2.19637e-05,1.636092e-05,0,0,7.8322e-06,6.58072e-06,9.3188e-06,3.90738e-05
"PWY-5384: sucrose degradation IV (sucrose phosphorylase)",0.00011709348,0.000494186882,0.000249930174,0.000294576092,0.000293085088,0.000200324469,0.00011081989,2.86054e-05,5.011e-05,1.088074e-05,4.231605e-05,1.053396e-05,0.00022685552,0.00052669065,0.00018496959,9.46201e-06,1.368875e-05,8.305851e-06,4.36634e-05,1.315146e-05,5.04239e-05,9.540011e-05,5.935013e-05,1.8372229e-05,1.765227e-05,0,3.748904e-05,4.389233e-05,0,4.77697e-05,2.817866e-05,0,8.31097e-05,7.647187e-05,3.68611e-05,0,0.00015795092,0.00015305646,1.31476e-05,4.612071e-05,4.835069e-05,2.414717e-05,5.19277e-06,1.458151e-05,1.090651e-05,0,1.07257e-05,5.071155e-05,0.0001031571,8.05804e-06,6.659618e-05,1.340623e-05,7.453451e-05,5.717034e-05,1.131867e-05,9.18062e-06,2.957388e-05,3.770675e-05,5.1086e-05,6.74689e-05
"PWY-5392: reductive TCA cycle II",1.14751e-05,0,2.08091e-05,0,0,4.55456e-05,4.794162e-06,0,0,0,4.75585e-06,0,1.08165e-05,0,0,0,0,0,0,0,0,5.18989e-06,0,3.44479e-06,0,0,0,0,0,0,0,0,0,0,4.99371e-06,0,0,0,0,0,0,0,0,0,0,0,3.02686e-06,0,5.15693e-06,0,1.04405e-05,2.40701e-06,2.7617e-06,6.5812e-06,0,0,4.63188e-06,2.40212e-06,2.6817e-06,1.19062e-05
"PWY-5415: catechol degradation I (meta-cleavage pathway)",0,0,0,0,0,0,0,0,0,0,0,0,0,3.56522e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-5417: catechol degradation III (ortho-cleavage pathway)",0,0,8.6265092e-06,8.026751e-06,0.000144077117,3.8750538e-05,0,0,0,0,0,0,4.923057e-05,0,2.972242e-05,0,0,0,0,6.94435e-06,0,0,0,5.18125e-06,4.25326e-06,0,0,0,0,0,0,0,0,0,0,0,3.047302e-05,5.015357e-05,0,0,0,0,0,5.1118e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-5431: aromatic compounds degradation via &beta;-ketoadipate",0,0,8.6265092e-06,8.026751e-06,0.000144077117,3.8750538e-05,0,0,0,0,0,0,4.923057e-05,0,2.972242e-05,0,0,0,0,6.94435e-06,0,0,0,5.18125e-06,4.25326e-06,0,0,0,0,0,0,0,0,0,0,0,3.047302e-05,5.015357e-05,0,0,0,0,0,5.1118e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle",2.0094e-05,0,2.032663e-05,5.983089e-05,9.30973e-05,6.73737e-05,1.576192e-05,0,0,0,3.61731e-05,0,9.27512e-05,0,0.000181519,0,0,0,0,2.44419e-05,3.90836e-05,1.15921e-05,2.17853e-05,0,3.75763e-05,0,4.73294e-05,0,1.24399e-05,3.34844e-05,0,2.9609e-05,2.5783e-05,4.51342e-05,2.532771e-05,0,0.00012503268,0.00010956306,2.73145e-05,0,8.40578e-06,0,0,0,2.875321e-05,0,0,0,0,0,2.3882e-05,0,0,0,0,0,0,9.03571e-06,0,2.03784e-05
"PWY-5484: glycolysis II (from fructose 6-phosphate)",0.00038094929,0.00045671706,0.000380791745,0.000390131885,0.0004269945,0.000511924191,0.00025640588,0.000322171,0.0002859496,0.0003084261,0.00033335709,0.0002435983,0.000401385008,0.000504903572,0.000478260332,0.00010528,0.0001457342,0.0001737527,0.00031566616,0.0001928749,0.000318932745,0.000333989235,0.000343226445,0.000166226259,0.000353585,9.72947e-05,0.00021215969,0.0002995715,0.0002711488,0.0002854484,0.0001652978,0.000260796,0.00025964408,0.0004348438,0.00030642083,0.0002274301,0.0005500164,0.000330038,0.00030862012,0.00018514935,0.0003309389,0.0002836575,0.000289475,9.429506e-05,0.0002545251,0.000298346,0.00026949471,0.00023554501,0.00030928831,0.0003023835,0.0004097852,0.0001609399,0.00026622417,0.00024642811,0.00020699779,0.000277185,0.00019638727,0.00020519969,0.00023481159,0.00031915926
"PWY-5505: L-glutamate and L-glutamine biosynthesis",8.08164e-06,0,3.57832e-05,4.103724e-05,7.4393629e-05,1.67447e-05,3.61005e-05,0,0,4.937239e-05,3.06701e-05,5.99691e-05,5.07181e-05,0,8.632945e-05,1.98146e-05,1.88752e-05,3.2434e-05,8.848101e-05,9.32126e-06,0.0001749059,0.0001015502,6.20782e-05,4.14107e-05,0.0001018036,0,0.0001113066,4.76783e-05,0.0001523338,3.55475e-05,4.55853e-05,0,3.19063e-05,2.40189e-05,2.81514e-05,6.1673e-05,2.226406e-05,5.054586e-05,1.660425e-05,4.53377e-05,6.7425e-05,3.772959e-05,0.0001290395,1.54426e-05,1.481119e-05,2.21481e-05,2.70021e-05,1.42626e-05,1.11153e-05,3.130934e-05,2.165328e-05,1.24082e-05,3.22104e-05,6.41207e-06,1.8098e-05,2.39826e-05,1.27879e-05,2.18726e-05,5.35355e-05,3.87655e-05
"PWY-5514: UDP-N-acetyl-D-galactosamine biosynthesis II",0,0,0,7.85779e-06,0,0,0,0,0,0,0,0,2.5309e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-561: superpathway of glyoxylate cycle and fatty acid degradation",0.00019446301,0.000316313107,0.00026162196,0.00024800141,0.00033881277,0.00023244389,6.191549e-05,1.69091e-05,0,0,2.777461e-05,0,0.00029302079,0.000317925,0.0001872641,0,0,0,0,0,6.30545e-05,8.94657e-05,9.11038e-06,2.968179e-05,3.059342e-05,0,7.77504e-05,0,0,3.747922e-05,1.60666e-05,0,4.403863e-05,0,3.945026e-05,1.20474e-05,9.213763e-05,0.00019386233,0,6.029076e-05,0,0,0,0,7.41988e-06,0,1.22149e-05,2.217535e-05,5.405362e-05,0,6.349169e-05,1.21932e-05,5.353e-05,4.698175e-05,1.538473e-05,0,2.073035e-05,2.567096e-05,4.040771e-05,5.14293e-05
"PWY-5654: 2-amino-3-carboxymuconate semialdehyde degradation to 2-oxopentenoate",0,6.50728e-07,0,1.47158e-06,0,1.72688e-06,0,0,0,0,0,0,1.38834e-06,0,0,0,0,0,0,0,1.3941e-06,0,0,3.84081e-07,0,0,0,0,0,0,0,0,0,0,0,0,1.062082e-05,3.165195e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-5656: mannosylglycerate biosynthesis I",8.038985e-05,8.5424148e-05,8.7094523e-05,0.00012015774,2.59598e-06,3.242349e-05,3.7314045e-05,2.0231076e-05,0,0,9.7636e-07,0,2.65547e-05,0.00011194087,4.275791e-05,0,0,0,0,6.70445e-06,0,2.778741e-05,0,0,9.57335e-06,0,2.740153e-05,2.14004e-05,0,4.29561e-05,4.64698e-06,3.12337e-06,1.462924e-05,0,2.70798e-05,0,0,1.7407612e-05,0,3.477393e-05,2.74268e-05,1.53421e-05,0,3.68136e-06,0,0,0,2.973562e-05,3.686096e-05,3.71128e-06,2.4818624e-05,0,3.084827e-05,5.141644e-05,7.71271e-06,0,1.117507e-05,2.298638e-05,2.615526e-05,3.033964e-05
"PWY-5659: GDP-mannose biosynthesis",0.0004398262,0.00036591235,0.0002742572429,0.000249668866,0.000173325197,0.000202161779,0.00020848535,6.533809e-05,0.00024173473,0.000116893927,7.857802e-05,0.00011795604,0.00024090142,0.00039750668,0.000134322078,1.112619e-05,3.321946e-05,1.948683e-05,0.0001219169,6.25845e-05,5.2517147e-05,7.686961e-05,0.00029163869,6.6314058e-05,4.1977106e-05,0,5.947838e-05,7.757019e-05,1.777782e-05,8.52503e-05,7.7453774e-05,7.964099e-05,8.93694e-05,0.00015223575,6.889447e-05,1.010091e-05,0.00010177851,0.00010321821,7.141088e-05,7.12318e-05,6.644193e-05,0.0002061138,8.06137e-05,2.1971949e-05,2.363134e-05,0.0001119597,9.468071e-05,0.00016232897,0.00015392114,1.985845e-05,0.00012624598,0.00024754035,0.00012132132,8.3048087e-05,0.000142709266,0.000117613,0.00017546505,0.000196225332,0.0001155981,6.547e-05
"PWY-5667: CDP-diacylglycerol biosynthesis I",0.000551148272,0.00119536478,0.0007059479372,0.00047095339,0.000536145636,0.000613256293,0.00058801599,0.000307762172,0.0005970714,0.00057366666,0.00047143981,0.00063056173,0.000571515914,0.000926664901,0.00066292001,0.00035324002,0.000261682067,0.000494495072,0.0007761988,0.00037975775,0.00034303917,0.000248599134,0.00081245196,0.000451199864,0.000216073213,0.00010498392,0.00020836962,0.0005191306,0.0001547785,0.00070405429,0.00034394725,0.0005434374,0.00037515529,0.0005767632,0.00082892508,0.00045497768,0.00154207614,0.00080925689,0.00048133988,0.000233977363,0.00049675138,0.0007003372,0.00023154497,0.000325906017,0.000415130383,0.00039558528,0.000498170828,0.000410478221,0.00033071971,0.00025696356,0.000335493036,0.000674818927,0.000445047379,0.000409492794,0.000618860054,0.000442518093,0.000587126887,0.000579044059,0.00050432161,0.00034870887
"PWY-5675: nitrate reduction V (assimilatory)",0.00031778994,0.00047074131,0.0002730157595,0.000293792188,0.000128378699,0.000251304823,6.260933e-05,2.756896e-05,0,1.256351e-06,4.693799e-05,0,0.000203072051,0.00043843591,0.0001313256,1.7229387e-05,0,0,0,0,9.802615e-05,8.0784274e-05,1.085542e-05,3.652032e-05,3.976405e-05,0,8.999728e-05,0,0,4.267001e-05,0,0,6.013481e-05,9.80326e-06,8.53701e-06,3.62257e-05,3.186401e-05,0.000114585633,6.04094e-06,0.0001229172,0,9.28896e-06,0,0,7.3245e-06,0,2.10514e-05,2.475891e-05,9.814227e-05,3.93988e-05,0.0002317966,1.664798e-05,4.90744e-05,8.49075e-05,1.39093e-05,5.98149e-06,2.121869e-05,2.409039e-05,7.103651e-05,0.00014653015
"PWY-5676: acetyl-CoA fermentation to butanoate II",0.0001209623,0,0.0001101538433,0.00010792713,9.636897e-05,9.3538125e-05,3.0121e-05,2.801807e-05,2.06633e-05,5.22038e-06,3.57564e-05,2.40388e-05,9.30589e-05,0,2.92e-05,0,7.69788e-06,0,0,0,1.48389e-05,2.590097e-05,3.443008e-05,4.14144e-06,4.32506e-06,0,0,2.67279e-05,0,1.857029e-05,1.930721e-06,1.8961e-06,2.33421e-05,1.98307e-05,3.516966e-05,0,3.073626e-05,5.30808e-05,0,9.35592e-06,2.5438e-05,3.60058e-06,3.16051e-06,0,4.06645e-06,0,1.98356e-06,4.181926e-05,5.040756e-05,0,7.677775e-05,1.015245e-05,4.97267e-05,6.538909e-05,1.329157e-05,0,3.087295e-05,3.508807e-05,4.20047e-05,4.272105e-05
"PWY-5677: succinate fermentation to butanoate",1.61723e-05,1.17282e-06,7.67417e-06,1.32885e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19173e-06,7.44601e-06,0,0,0,0,8.82711e-06,0,0,4.32872e-06,5.80572e-06,3.60241e-06,0
"PWY-5686: UMP biosynthesis",0.000654617228,0.000503581376,0.0005239101896,0.000452475717,0.000595366972,0.000566128938,0.000713413919,0.00123597728,0.00085156774,0.001075595192,0.00084147859,0.00096548007,0.000767813509,0.000506093763,0.000954229551,0.00134231575,0.00128501509,0.00160781236,0.00093316455,0.00126128629,0.00096661972,0.000611866756,0.001083319924,0.000851611779,0.00133815258,0.0017823934,0.00104626373,0.00094957242,0.0019103989,0.001291751385,0.000640965332,0.00170897513,0.00058742134,0.00099747615,0.00119537811,0.0013792092,0.002181833138,0.00088750136,0.00164838137,0.000308838696,0.00088601015,0.00080533718,0.00132120892,0.001343056838,0.00140047951,0.00124892937,0.00104836137,0.00073340484,0.000666247461,0.00090315598,0.000812772069,0.000802300837,0.00090846055,0.00069164347,0.00082980821,0.00124822187,0.000783744237,0.00072421874,0.000964012933,0.00081417794
